"Case","Event","Activity","Timestamp","unixtime","Resource_Group","Resource","Resource_failure_rate","Resource_Anomaly.Normal","type_res_event","order","max","parameter_l","parameter","duration","type_res_case","type_res_len","type_res_trace","duration_prior","noeffect_len","resource_parameter_event","resource_parameter_case","is_trace_anomalous.resource.","variant_num"
"case_7884",90435,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_4",0.01,0,"",8,12,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 4, 'len': 2.0}}]",1,"var_163"
"case_7884",90436,"q","1970-01-01 15:00:00",54000,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",9,12,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 4, 'len': 2.0}}]",1,"var_163"
"case_7884",90437,"r","1970-01-01 16:00:00",57600,"Resource_Group6","Resource_Group6_res_3",0.01,0,"",10,12,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 4, 'len': 2.0}}]",1,"var_163"
"case_7884",90438,"n","1970-01-01 17:00:00",61200,"Resource_Group6","Resource_Group6_res_3",0.01,0,"",11,12,NA,NA,3600,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 4, 'len': 2.0}}]",1,"var_163"
"case_7884",90439,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_8",0.01,0,"",12,12,NA,NA,0,"['rework']",1,"['rework']",3600,0,"","[{'type': 'rework', 'attributes': {'loc': 4, 'len': 2.0}}]",1,"var_163"
"case_7887",90456,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_0",0.01,0,"",1,6,NA,NA,3600,"['skip']",1,"['skip']",0,0,"","[{'type': 'skip', 'attributes': {'loc': 5, 'len': 1.0}}]",1,"var_435"
"case_7887",90457,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,6,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 5, 'len': 1.0}}]",1,"var_435"
"case_7887",90458,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,6,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 5, 'len': 1.0}}]",1,"var_435"
"case_7887",90459,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",4,6,NA,NA,7200,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 5, 'len': 1.0}}]",1,"var_435"
"case_7887",90461,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_1",0.01,0,"",5,6,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 5, 'len': 1.0}}]",1,"var_435"
"case_7887",90462,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_7",0.01,0,"",6,6,NA,NA,0,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 5, 'len': 1.0}}]",1,"var_435"
"case_7915",90738,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_1",0.01,0,"",1,7,NA,NA,3600,"['moved']",1,"['moved']",0,0,"","[{'type': 'moved', 'attributes': {'loc': 7, 'len': -12899.0}}]",1,"var_523"
"case_7915",90739,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 7, 'len': -12899.0}}]",1,"var_523"
"case_7915",90740,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,7,NA,NA,1501,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 7, 'len': -12899.0}}]",1,"var_523"
"case_7915",90744,"j","1970-01-01 11:25:01",54000,"Resource_Group9","Resource_Group9_res_1",0.01,1,"moved",4,7,NA,-12899,2099,"['moved']",1,"['moved']",3600,0,"eventID = 90744, duration = -12899.0","[{'type': 'moved', 'attributes': {'loc': 7, 'len': -12899.0}}]",1,"var_523"
"case_7915",90741,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",5,7,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 7, 'len': -12899.0}}]",1,"var_523"
"case_7915",90742,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_0",0.01,0,"",6,7,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 7, 'len': -12899.0}}]",1,"var_523"
"case_7915",90743,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_1",0.01,0,"",7,7,NA,NA,0,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 7, 'len': -12899.0}}]",1,"var_523"
"case_7935",90915,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_1",0.01,0,"",1,9,NA,NA,3600,"['skip']",1,"['skip']",0,0,"","[{'type': 'skip', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_667"
"case_7935",90916,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,9,NA,NA,7200,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_667"
"case_7935",90918,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_667"
"case_7935",90919,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_5",0.01,0,"",4,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_667"
"case_7935",90920,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",5,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_667"
"case_7935",90921,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_1",0.01,0,"",6,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_667"
"case_7935",90922,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_0",0.01,0,"",7,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_667"
"case_7935",90923,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_4",0.01,0,"",8,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_667"
"case_7935",90924,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_4",0.01,0,"",9,9,NA,NA,0,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 3, 'len': 1.0}}]",1,"var_667"
"case_7955",91105,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_5",0.01,0,"",1,9,NA,NA,3600,"['skip']",1,"['skip']",0,0,"","[{'type': 'skip', 'attributes': {'loc': 4, 'len': 1.0}}]",1,"var_167"
"case_7955",91106,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 4, 'len': 1.0}}]",1,"var_167"
"case_7955",91107,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,9,NA,NA,7200,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 4, 'len': 1.0}}]",1,"var_167"
"case_7955",91109,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_4",0.01,0,"",4,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 4, 'len': 1.0}}]",1,"var_167"
"case_7955",91110,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_2",0.01,0,"",5,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 4, 'len': 1.0}}]",1,"var_167"
"case_7955",91111,"o","1970-01-01 15:00:00",54000,"Resource_Group8","Resource_Group8_res_6",0.01,0,"",6,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 4, 'len': 1.0}}]",1,"var_167"
"case_7955",91112,"p","1970-01-01 16:00:00",57600,"Resource_Group8","Resource_Group8_res_0",0.01,0,"",7,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 4, 'len': 1.0}}]",1,"var_167"
"case_7955",91113,"n","1970-01-01 17:00:00",61200,"Resource_Group6","Resource_Group6_res_0",0.01,0,"",8,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 4, 'len': 1.0}}]",1,"var_167"
"case_7955",91114,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_1",0.01,0,"",9,9,NA,NA,0,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 4, 'len': 1.0}}]",1,"var_167"
"case_7960",91162,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_2",0.01,0,"",1,12,NA,NA,3600,"['insert']",1,"['insert']",0,0,"","[{'type': 'insert', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_248"
"case_7960",91163,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_248"
"case_7960",91164,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_248"
"case_7960",91165,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_248"
"case_7960",91166,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_0",0.01,0,"",5,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_248"
"case_7960",91167,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_0",0.01,1,"insert",6,12,NA,2,89,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_248"
"case_7960",91167,"k","1970-01-01 14:01:29",50400,"Resource_Group3","Resource_Group5_res_5",0.01,1,"insert",7,12,NA,2,2181,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_248"
"case_7960",91167,"m","1970-01-01 14:37:50",50400,"Resource_Group3","Resource_Group4_res_1",0.01,1,"insert",8,12,NA,2,1330,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_248"
"case_7960",91168,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",9,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_248"
"case_7960",91169,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_0",0.01,0,"",10,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_248"
"case_7960",91170,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_0",0.01,0,"",11,12,NA,NA,3600,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_248"
"case_7960",91171,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_8",0.01,0,"",12,12,NA,NA,0,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_248"
"case_7961",91172,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_1",0.01,0,"",1,7,NA,NA,3600,"['replace']",1,"['replace']",0,0,"","[{'type': 'replace', 'attributes': {'loc': 7, 'len': 1.0}}]",0,"var_547"
"case_7961",91173,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,7,NA,NA,3600,"['replace']",1,"['replace']",3600,0,"","[{'type': 'replace', 'attributes': {'loc': 7, 'len': 1.0}}]",0,"var_547"
"case_7961",91174,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",3,7,NA,NA,3600,"['replace']",1,"['replace']",3600,0,"","[{'type': 'replace', 'attributes': {'loc': 7, 'len': 1.0}}]",0,"var_547"
"case_7961",91175,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",4,7,NA,NA,3600,"['replace']",1,"['replace']",3600,0,"","[{'type': 'replace', 'attributes': {'loc': 7, 'len': 1.0}}]",0,"var_547"
"case_7961",91176,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_1",0.01,0,"",5,7,NA,NA,3600,"['replace']",1,"['replace']",3600,0,"","[{'type': 'replace', 'attributes': {'loc': 7, 'len': 1.0}}]",0,"var_547"
"case_7961",91177,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_0",0.01,0,"",6,7,NA,NA,3600,"['replace']",1,"['replace']",3600,0,"","[{'type': 'replace', 'attributes': {'loc': 7, 'len': 1.0}}]",0,"var_547"
"case_7961",91178,"n","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_7",0.01,1,"replace",7,7,1,1,0,"['replace']",1,"['replace']",3600,0,"","[{'type': 'replace', 'attributes': {'loc': 7, 'len': 1.0}}]",0,"var_547"
"case_7966",91216,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_1",0.01,0,"",1,9,NA,NA,3600,"['skip']",1,"['skip']",0,0,"","[{'type': 'skip', 'attributes': {'loc': 8, 'len': 1.0}}]",1,"var_546"
"case_7966",91217,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 8, 'len': 1.0}}]",1,"var_546"
"case_7966",91218,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 8, 'len': 1.0}}]",1,"var_546"
"case_7966",91219,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",4,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 8, 'len': 1.0}}]",1,"var_546"
"case_7966",91220,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_6",0.01,0,"",5,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 8, 'len': 1.0}}]",1,"var_546"
"case_7966",91221,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",6,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 8, 'len': 1.0}}]",1,"var_546"
"case_7966",91222,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",7,9,NA,NA,7200,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 8, 'len': 1.0}}]",1,"var_546"
"case_7966",91224,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_2",0.01,0,"",8,9,NA,NA,3600,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 8, 'len': 1.0}}]",1,"var_546"
"case_7966",91225,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_4",0.01,0,"",9,9,NA,NA,0,"['skip']",1,"['skip']",3600,0,"","[{'type': 'skip', 'attributes': {'loc': 8, 'len': 1.0}}]",1,"var_546"
"case_7974",91300,"a","1970-01-01 05:37:15",32400,"Resource_Group5","Resource_Group5_res_3",0.01,1,"moved",1,10,NA,-12165,15765,"['moved']",1,"['moved']",0,0,"eventID = 91300, duration = -12165.0","[{'type': 'moved', 'attributes': {'loc': 1, 'len': -12165.0}}]",0,"var_588"
"case_7974",91301,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",2,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 1, 'len': -12165.0}}]",0,"var_588"
"case_7974",91302,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_0",0.01,0,"",3,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 1, 'len': -12165.0}}]",0,"var_588"
"case_7974",91303,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",4,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 1, 'len': -12165.0}}]",0,"var_588"
"case_7974",91304,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",5,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 1, 'len': -12165.0}}]",0,"var_588"
"case_7974",91305,"f","1970-01-01 14:00:00",50400,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",6,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 1, 'len': -12165.0}}]",0,"var_588"
"case_7974",91306,"g","1970-01-01 15:00:00",54000,"Resource_Group5","Resource_Group5_res_4",0.01,0,"",7,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 1, 'len': -12165.0}}]",0,"var_588"
"case_7974",91307,"h","1970-01-01 16:00:00",57600,"Resource_Group2","Resource_Group2_res_0",0.01,0,"",8,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 1, 'len': -12165.0}}]",0,"var_588"
"case_7974",91308,"i","1970-01-01 17:00:00",61200,"Resource_Group4","Resource_Group4_res_3",0.01,0,"",9,10,NA,NA,3600,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 1, 'len': -12165.0}}]",0,"var_588"
"case_7974",91309,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_7",0.01,0,"",10,10,NA,NA,0,"['moved']",1,"['moved']",3600,0,"","[{'type': 'moved', 'attributes': {'loc': 1, 'len': -12165.0}}]",0,"var_588"
"case_7980",91361,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_1",0.01,0,"",1,7,NA,NA,3600,"['replace']",1,"['replace']",0,0,"","[{'type': 'replace', 'attributes': {'loc': 2, 'len': 1.0}}]",0,"var_138"
"case_7980",91362,"t","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,1,"replace",2,7,1,1,3600,"['replace']",1,"['replace']",3600,0,"","[{'type': 'replace', 'attributes': {'loc': 2, 'len': 1.0}}]",0,"var_138"
"case_7980",91363,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_1",0.01,0,"",3,7,NA,NA,3600,"['replace']",1,"['replace']",3600,0,"","[{'type': 'replace', 'attributes': {'loc': 2, 'len': 1.0}}]",0,"var_138"
"case_7980",91364,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_2",0.01,0,"",4,7,NA,NA,3600,"['replace']",1,"['replace']",3600,0,"","[{'type': 'replace', 'attributes': {'loc': 2, 'len': 1.0}}]",0,"var_138"
"case_7980",91365,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_2",0.01,0,"",5,7,NA,NA,3600,"['replace']",1,"['replace']",3600,0,"","[{'type': 'replace', 'attributes': {'loc': 2, 'len': 1.0}}]",0,"var_138"
"case_7980",91366,"k","1970-01-01 14:00:00",50400,"Resource_Group1","Resource_Group1_res_1",0.01,0,"",6,7,NA,NA,3600,"['replace']",1,"['replace']",3600,0,"","[{'type': 'replace', 'attributes': {'loc': 2, 'len': 1.0}}]",0,"var_138"
"case_7980",91367,"j","1970-01-01 15:00:00",54000,"Resource_Group9","Resource_Group9_res_9",0.01,0,"",7,7,NA,NA,0,"['replace']",1,"['replace']",3600,0,"","[{'type': 'replace', 'attributes': {'loc': 2, 'len': 1.0}}]",0,"var_138"
"case_7984",91392,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_2",0.01,1,"insert",1,14,NA,2,3346,"['insert', 'rework']",2,"['insert', 'rework']",0,0,"","[{'type': 'insert', 'attributes': {'loc': 1, 'len': 2.0}}, {'type': 'rework', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_86"
"case_7984",91392,"t","1970-01-01 09:55:46",32400,"Resource_Group5","Resource_Group8_res_2",0.01,1,"insert",2,14,NA,2,138,"['insert', 'rework']",2,"['insert', 'rework']",0,0,"","[{'type': 'insert', 'attributes': {'loc': 1, 'len': 2.0}}, {'type': 'rework', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_86"
"case_7984",91392,"k","1970-01-01 09:58:04",32400,"Resource_Group5","Resource_Group1_res_0",0.01,1,"insert",3,14,NA,2,116,"['insert', 'rework']",2,"['insert', 'rework']",0,0,"","[{'type': 'insert', 'attributes': {'loc': 1, 'len': 2.0}}, {'type': 'rework', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_86"
"case_7984",91393,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,0,"",4,14,NA,NA,3600,"['insert', 'rework']",2,"['insert', 'rework']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 1, 'len': 2.0}}, {'type': 'rework', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_86"
"case_7984",91394,"c","1970-01-01 11:00:00",39600,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",5,14,NA,NA,3600,"['insert', 'rework']",2,"['insert', 'rework']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 1, 'len': 2.0}}, {'type': 'rework', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_86"
"case_7984",91395,"d","1970-01-01 12:00:00",43200,"Resource_Group3","Resource_Group3_res_3",0.01,0,"",6,14,NA,NA,3600,"['insert', 'rework']",2,"['insert', 'rework']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 1, 'len': 2.0}}, {'type': 'rework', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_86"
"case_7984",91396,"e","1970-01-01 13:00:00",46800,"Resource_Group7","Resource_Group7_res_7",0.01,0,"",7,14,NA,NA,3600,"['insert', 'rework']",2,"['insert', 'rework']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 1, 'len': 2.0}}, {'type': 'rework', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_86"
"case_7984",91397,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_6",0.01,1,"rework",8,14,1,2,0,"['insert', 'rework']",2,"['insert', 'rework']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 1, 'len': 2.0}}, {'type': 'rework', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_86"
"case_7984",91397,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_6",0.01,1,"rework",9,14,1,2,0,"['insert', 'rework']",2,"['insert', 'rework']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 1, 'len': 2.0}}, {'type': 'rework', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_86"
"case_7984",91397,"l","1970-01-01 14:00:00",50400,"Resource_Group7","Resource_Group7_res_6",0.01,1,"rework",10,14,1,2,3600,"['insert', 'rework']",2,"['insert', 'rework']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 1, 'len': 2.0}}, {'type': 'rework', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_86"
"case_7984",91398,"o","1970-01-01 15:00:00",54000,"Resource_Group8","Resource_Group8_res_2",0.01,0,"",11,14,NA,NA,3600,"['insert', 'rework']",2,"['insert', 'rework']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 1, 'len': 2.0}}, {'type': 'rework', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_86"
"case_7984",91399,"p","1970-01-01 16:00:00",57600,"Resource_Group8","Resource_Group8_res_8",0.01,0,"",12,14,NA,NA,3600,"['insert', 'rework']",2,"['insert', 'rework']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 1, 'len': 2.0}}, {'type': 'rework', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_86"
"case_7984",91400,"n","1970-01-01 17:00:00",61200,"Resource_Group6","Resource_Group6_res_0",0.01,0,"",13,14,NA,NA,3600,"['insert', 'rework']",2,"['insert', 'rework']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 1, 'len': 2.0}}, {'type': 'rework', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_86"
"case_7984",91401,"j","1970-01-01 18:00:00",64800,"Resource_Group9","Resource_Group9_res_0",0.01,0,"",14,14,NA,NA,0,"['insert', 'rework']",2,"['insert', 'rework']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 1, 'len': 2.0}}, {'type': 'rework', 'attributes': {'loc': 6, 'len': 2.0}}]",1,"var_86"
"case_7990",91460,"a","1970-01-01 09:00:00",32400,"Resource_Group5","Resource_Group5_res_3",0.01,0,"",1,12,NA,NA,3600,"['insert']",1,"['insert']",0,0,"","[{'type': 'insert', 'attributes': {'loc': 2, 'len': 3.0}}]",1,"var_61"
"case_7990",91461,"b","1970-01-01 10:00:00",36000,"Resource_Group0","Resource_Group0_res_0",0.01,1,"insert",2,12,NA,3,1459,"['insert']",1,"['insert']",3600,0,"","[{'type': 'insert', 'attributes': {'loc': 2, 'len': 3.0}}]",1,"var_61"
